Position	Number_Covered_Samples	Avg_Depth	Upper_SE	Lower_SE
6923	28	3.707865169	6.453995554	0.961734784
6924	28	3.674157303	6.370970303	0.977344304
6925	28	3.707865169	6.461587851	0.954142486
6926	28	3.707865169	6.487314825	0.928415512
6927	26	3.674157303	6.428766585	0.919548022
6928	26	3.651685393	6.374876645	0.928494142
6929	26	3.629213483	6.327647114	0.930779852
6930	26	3.640449438	6.339890532	0.941008345
6931	26	3.606741573	6.263435968	0.950047178
6932	26	3.584269663	6.241032289	0.927507036
6933	26	3.584269663	6.261315611	0.907223715
6934	26	3.584269663	6.261315611	0.907223715
6935	26	3.584269663	6.275810853	0.892728473
6936	26	3.573033708	6.233037307	0.913030108
6937	26	3.539325843	6.161300009	0.917351677
6938	26	3.573033708	6.245850201	0.900217215
6939	26	3.573033708	6.261780455	0.884286961
6940	25	3.516853933	6.129420973	0.904286892
6941	26	3.528089888	6.113628542	0.942551233
6942	26	3.516853933	6.102400835	0.93130703
6943	26	3.528089888	6.139558788	0.916620987
6944	26	3.528089888	6.139558788	0.916620987
6945	25	3.494382022	6.043336664	0.945427381
6946	25	3.505617978	6.056805526	0.954430429
6947	25	3.483146067	5.982847516	0.983444619
6948	25	3.471910112	5.951782578	0.992037647
6949	25	3.471910112	5.93758255	1.006237675
6950	25	3.460674157	5.899631507	1.021716807
6951	24	3.449438202	5.875503508	1.023372897
6952	24	3.449438202	5.888767142	1.010109263
6953	24	3.460674157	5.925178675	0.996169639
6954	24	3.359550562	5.807127327	0.911973797
6955	24	3.359550562	5.807127327	0.911973797
6956	24	3.359550562	5.807127327	0.911973797
6957	24	3.370786517	5.81841556	0.923157474
6958	25	3.382022472	5.829311686	0.934733258
6959	26	3.415730337	5.866624565	0.964836109
6960	27	3.494382022	5.980382788	1.008381257
6961	27	3.460674157	5.894957762	1.026390552
6962	27	3.460674157	5.894957762	1.026390552
6963	27	3.449438202	5.872372101	1.026504303
6964	27	3.438202247	5.86189738	1.014507115
6965	26	3.337078652	5.731222547	0.942934757
6966	26	3.314606742	5.658537397	0.970676086
6967	26	3.292134831	5.626981289	0.957288374
6968	26	3.292134831	5.648022183	0.93624748
6969	26	3.292134831	5.648022183	0.93624748
6970	25	3.269662921	5.620130787	0.919195056
6971	25	3.247191011	5.587752823	0.906629199
6972	25	3.258426966	5.583631015	0.933222917
6973	25	3.247191011	5.574334069	0.920047953
6974	26	3.258426966	5.585263008	0.931590925
6975	27	3.269662921	5.596187322	0.94313852
6976	27	3.258426966	5.580363589	0.936490344
6977	27	3.258426966	5.580363589	0.936490344
6978	27	3.280898876	5.653559201	0.908238552
6979	27	3.292134831	5.663280149	0.920989514
6980	28	3.359550562	5.812549614	0.906551509
6981	30	3.393258427	5.823859739	0.962657115
6982	30	3.449438202	5.879412092	1.019464313
6983	30	3.460674157	5.885974577	1.035373738
6984	30	3.426966292	5.777080279	1.076852305
6985	29	3.415730337	5.766620066	1.064840609
6986	29	3.449438202	5.851128315	1.04774809
6987	29	3.438202247	5.856801798	1.019602697
6988	29	3.438202247	5.856801798	1.019602697
6989	29	3.449438202	5.893431238	1.005445167
6990	30	3.471910112	5.927555028	1.016265197
6991	30	3.426966292	5.877503738	0.976428846
6992	30	3.404494382	5.851090721	0.957898043
6993	29	3.359550562	5.826437914	0.89266321
6994	29	3.359550562	5.841778222	0.877322902
6995	29	3.370786517	5.853830237	0.887742797
6996	29	3.449438202	5.997606261	0.901270143
6997	29	3.438202247	5.960144389	0.916260106
6998	30	3.483146067	5.983227137	0.983064998
6999	30	3.494382022	5.993708059	0.995055986
7000	30	3.494382022	5.993708059	0.995055986
7001	28	3.415730337	5.873584471	0.957876203
7002	28	3.426966292	5.910967467	0.942965117
7003	27	3.393258427	5.868353469	0.918163385
7004	27	3.393258427	5.864132201	0.922384653
7005	27	3.404494382	5.90176745	0.907221314
7006	28	3.449438202	5.949860456	0.949015949
7007	29	3.471910112	5.968563971	0.975256254
7008	29	3.483146067	5.983227137	0.983064998
7009	29	3.483146067	5.983227137	0.983064998
7010	28	3.471910112	5.922913105	1.02090712
7011	28	3.460674157	5.885583249	1.035765066
7012	28	3.460674157	5.885583249	1.035765066
7013	28	3.449438202	5.870412915	1.02846349
7014	28	3.438202247	5.864245577	1.012158918
7015	29	3.483146067	5.885271242	1.081020893
7016	29	3.494382022	5.922446323	1.066317722
7017	29	3.494382022	5.922446323	1.066317722
7018	29	3.494382022	5.922446323	1.066317722
7019	30	3.539325843	5.97945023	1.099201455
7020	30	3.595505618	6.04636504	1.144646196
7021	30	3.606741573	6.068380181	1.145102965
7022	31	3.617977528	6.079187261	1.156767795
7023	31	3.640449438	6.124205918	1.156692959
7024	31	3.808988764	6.333909965	1.284067563
7025	31	3.797752809	6.322412163	1.273093455
7026	31	3.808988764	6.333534079	1.284443449
7027	31	3.831460674	6.393084345	1.269837003
7028	31	3.831460674	6.393084345	1.269837003
7029	31	3.820224719	6.391582902	1.248866536
7030	31	3.820224719	6.384190872	1.256258566
7031	31	3.842696629	6.411225099	1.274168159
7032	31	3.842696629	6.411225099	1.274168159
7033	31	3.842696629	6.414917214	1.270476044
7034	31	3.820224719	6.386410717	1.254038722
7035	31	3.820224719	6.427136917	1.213312521
7036	31	3.808988764	6.390040614	1.227936914
7037	31	3.820224719	6.401160891	1.239288547
7038	31	3.797752809	6.375236897	1.220268721
7039	31	3.797752809	6.355277186	1.240228432
7040	31	3.797752809	6.355277186	1.240228432
7041	31	3.797752809	6.355277186	1.240228432
7042	31	3.808988764	6.36825531	1.249722218
7043	31	3.797752809	6.357873335	1.237632283
7044	31	3.831460674	6.404174522	1.258746826
7045	31	3.93258427	6.542492936	1.322675604
7046	31	3.921348315	6.51609621	1.326600419
7047	31	3.91011236	6.503549001	1.316675718
7048	30	3.853932584	6.38023437	1.327630799
7049	30	3.865168539	6.417125026	1.313212052
7050	30	3.865168539	6.417125026	1.313212052
7051	30	3.876404494	6.45412438	1.298684609
7052	30	3.876404494	6.45412438	1.298684609
7053	30	3.853932584	6.405650892	1.302214276
7054	30	3.865168539	6.42677556	1.303561519
7055	30	3.865168539	6.402580407	1.327756672
7056	30	3.898876404	6.451522232	1.346230577
7057	30	3.898876404	6.451522232	1.346230577
7058	30	3.91011236	6.488134201	1.332090518
7059	30	3.91011236	6.488134201	1.332090518
7060	30	3.898876404	6.476310848	1.321441961
7061	30	3.898876404	6.457463729	1.34028908
7062	30	3.853932584	6.421593259	1.286271909
7063	30	3.853932584	6.421593259	1.286271909
7064	30	3.865168539	6.436758936	1.293578143
7065	30	3.853932584	6.425655665	1.282209504
7066	30	3.831460674	6.353132202	1.309789146
7067	30	3.842696629	6.389332665	1.296060593
7068	31	3.865168539	6.417125026	1.313212052
7069	31	3.876404494	6.443795222	1.309013767
7070	31	3.876404494	6.466977914	1.285831075
7071	31	3.887640449	6.480271101	1.295009798
7072	32	3.887640449	6.454889962	1.320390937
7073	32	3.876404494	6.418908685	1.333900304
7074	32	3.887640449	6.437084491	1.338196408
7075	32	3.876404494	6.418908685	1.333900304
7076	32	3.876404494	6.418908685	1.333900304
7077	31	3.853932584	6.39372186	1.314143309
7078	31	3.831460674	6.365895542	1.297025806
7079	31	3.820224719	6.329947611	1.310501827
7080	31	3.820224719	6.335613228	1.304836211
7081	31	3.853932584	6.370825533	1.337039635
7082	31	3.876404494	6.403183187	1.349625802
7083	31	3.876404494	6.403183187	1.349625802
7084	31	3.876404494	6.403183187	1.349625802
7085	31	3.887640449	6.438945025	1.336335874
7086	32	3.91011236	6.49181274	1.328411979
7087	31	3.91011236	6.478914809	1.34130991
7088	31	3.921348315	6.495164409	1.34753222
7089	31	3.966292135	6.625068801	1.307515469
7090	31	3.988764045	6.678783515	1.298744574
7091	31	3.988764045	6.667824704	1.309703386
7092	31	4	6.685961307	1.314038693
7093	30	4	6.692666075	1.307333925
7094	30	3.988764045	6.67419333	1.30333476
7095	30	3.97752809	6.681791894	1.273264286
7096	30	4	6.70707768	1.29292232
7097	30	4.011235955	6.717084402	1.305387508
7098	33	4.04494382	6.749183966	1.340703674
7099	33	4.04494382	6.749183966	1.340703674
7100	33	4.056179775	6.774927057	1.337432493
7101	33	4.06741573	6.811331948	1.323499513
7102	33	4.056179775	6.774927057	1.337432493
7103	33	4.033707865	6.747944974	1.319470756
7104	32	4	6.708479585	1.291520415
7105	32	4	6.720366605	1.279633395
7106	32	4	6.698650959	1.301349041
7107	32	4.02247191	6.75292874	1.29201508
7108	33	4.078651685	6.826171811	1.33113156
7109	31	3.97752809	6.698933221	1.256122959
7110	31	3.97752809	6.698933221	1.256122959
7111	31	3.97752809	6.698933221	1.256122959
7112	31	3.966292135	6.685419829	1.247164441
7113	31	3.966292135	6.711125312	1.221458958
7114	31	3.95505618	6.675042546	1.235069813
7115	31	3.97752809	6.73358474	1.22147144
7116	30	3.887640449	6.602572825	1.172708074
7117	31	3.93258427	6.646243818	1.218924721
7118	31	3.91011236	6.57430572	1.245918999
7119	31	3.91011236	6.57430572	1.245918999
7120	31	3.921348315	6.577187664	1.265508965
7121	31	3.921348315	6.577187664	1.265508965
7122	31	3.921348315	6.565010517	1.277686112
7123	31	3.91011236	6.529763351	1.290461368
7124	31	3.898876404	6.483664362	1.314088447
7125	31	3.898876404	6.483664362	1.314088447
7126	31	3.93258427	6.541765597	1.323402943
7127	31	3.943820225	6.553569547	1.334070902
7128	31	3.95505618	6.57226786	1.337844499
7129	31	3.95505618	6.556629158	1.353483202
7130	31	3.97752809	6.58604728	1.369008899
7131	31	3.988764045	6.596379679	1.38114841
7132	31	4	6.616156249	1.383843751
7133	31	3.988764045	6.600379935	1.377148155
7134	31	4.011235955	6.647445956	1.375025954
7135	31	4	6.61397884	1.38602116
7136	31	4	6.61397884	1.38602116
7137	31	4	6.61397884	1.38602116
7138	31	3.988764045	6.602922365	1.374605725
7139	31	3.988764045	6.602922365	1.374605725
7140	31	3.966292135	6.561487924	1.371096345
7141	30	3.97752809	6.592587706	1.362468474
7142	29	3.93258427	6.541401851	1.323766688
7143	30	3.943820225	6.552114578	1.335525872
7144	30	3.966292135	6.588408635	1.344175634
7145	30	3.95505618	6.574442582	1.335669778
7146	30	3.966292135	6.584424423	1.348159846
7147	30	3.943820225	6.529824862	1.357815587
7148	30	3.91011236	6.447692315	1.372532404
7149	30	3.898876404	6.437355441	1.360397368
7150	30	3.887640449	6.402982327	1.372298572
7151	30	3.876404494	6.396037029	1.35677196
7152	30	3.876404494	6.396037029	1.35677196
7153	30	3.853932584	6.35228143	1.355583738
7154	30	3.808988764	6.271112473	1.346865055
7155	29	3.617977528	6.039929831	1.196025226
7156	27	3.438202247	5.842239874	1.034164621
7157	27	3.393258427	5.770964792	1.015552061
7158	27	3.382022472	5.759683991	1.004360953
7159	27	3.415730337	5.814177197	1.017283478
7160	27	3.404494382	5.779045983	1.029942781
7161	29	3.415730337	5.765812563	1.065648111
7162	29	3.415730337	5.765812563	1.065648111
7163	29	3.393258427	5.725834022	1.060682832
7164	29	3.382022472	5.709664918	1.054380025
7165	29	3.370786517	5.696339065	1.045233969
7166	29	3.370786517	5.684064265	1.057508768
7167	29	3.404494382	5.754136447	1.054852317
7168	29	3.382022472	5.699859133	1.06418581
7169	29	3.348314607	5.634239195	1.062390018
7170	29	3.337078652	5.598730102	1.075427201
7171	29	3.337078652	5.57426034	1.099896963
7172	30	3.404494382	5.685272725	1.123716039
7173	30	3.438202247	5.729042763	1.147361731
7174	30	3.393258427	5.653513889	1.133002965
7175	29	3.370786517	5.631362755	1.110210278
7176	29	3.382022472	5.642650596	1.121394348
7177	29	3.325842697	5.565496723	1.08618867
7178	29	3.314606742	5.555031922	1.074181562
7179	29	3.303370787	5.561856444	1.044885129
7180	29	3.303370787	5.561856444	1.044885129
7181	29	3.314606742	5.580304517	1.048908966
7182	29	3.269662921	5.518614978	1.020710865
7183	29	3.280898876	5.537107705	1.024690048
7184	29	3.292134831	5.572698106	1.011571557
7185	29	3.292134831	5.578101401	1.006168262
7186	29	3.292134831	5.571032976	1.013236686
7187	29	3.303370787	5.635859524	0.97088205
7188	29	3.303370787	5.635859524	0.97088205
7189	29	3.325842697	5.728624755	0.923060638
7190	29	3.337078652	5.745844283	0.92831302
7191	29	3.337078652	5.771708281	0.902449022
7192	29	3.314606742	5.751438386	0.877775097
7193	29	3.314606742	5.744027663	0.88518582
7194	28	3.292134831	5.715926751	0.868342912
7195	28	3.325842697	5.775561959	0.876123434
7196	27	3.258426966	5.703008931	0.813845001
7197	27	3.247191011	5.689735113	0.804646909
7198	27	3.235955056	5.653011044	0.818899068
7199	27	3.224719101	5.631832981	0.817605222
7200	27	3.213483146	5.618908676	0.808057616
7201	27	3.224719101	5.623934964	0.825503239
7202	27	3.202247191	5.593708391	0.810785991
7203	27	3.191011236	5.556817092	0.82520538
7204	27	3.202247191	5.593708391	0.810785991
7205	27	3.202247191	5.61936494	0.785129442
7206	27	3.191011236	5.582352045	0.799670426
7207	27	3.179775281	5.562642302	0.79690826
7208	27	3.191011236	5.575595993	0.806426479
7209	27	3.191011236	5.575595993	0.806426479
7210	27	3.213483146	5.585536684	0.841429608
7211	27	3.235955056	5.61422193	0.857688182
7212	27	3.191011236	5.526944367	0.855078105
7213	27	3.078651685	5.396373333	0.760930038
7214	27	3.078651685	5.396373333	0.760930038
7215	27	3.08988764	5.408188899	0.771586382
7216	27	3.08988764	5.408188899	0.771586382
7217	27	3.08988764	5.408188899	0.771586382
7218	27	3.08988764	5.38969408	0.790081201
7219	27	3.08988764	5.38969408	0.790081201
7220	27	3.08988764	5.380183498	0.799591783
7221	27	3.08988764	5.380183498	0.799591783
7222	27	3.08988764	5.380183498	0.799591783
7223	27	3.078651685	5.363381809	0.793921561
7224	28	3.101123596	5.357776633	0.844470558
7225	27	3.08988764	5.346791098	0.832984183
7226	27	3.078651685	5.328220032	0.829083338
7227	27	3.06741573	5.318069286	0.816762175
7228	26	3.04494382	5.295644753	0.794242888
7229	27	3.134831461	5.422868163	0.846794758
7230	27	3.134831461	5.422868163	0.846794758
7231	26	3.101123596	5.363656527	0.838590664
7232	26	3.112359551	5.400498778	0.824220323
7233	25	3.078651685	5.393505346	0.763798025
7234	26	3.078651685	5.418379643	0.738923727
7235	26	3.06741573	5.39884363	0.735987831
7236	27	3.08988764	5.421251509	0.758523772
7237	27	3.078651685	5.402915443	0.754387928
7238	27	3.06741573	5.36563594	0.769195521
7239	27	3.078651685	5.378286568	0.779016803
7240	27	3.078651685	5.378286568	0.779016803
7241	26	3.056179775	5.348016169	0.764343381
7242	26	2.95505618	5.235081694	0.675030665
7243	26	2.966292135	5.246958271	0.685625999
7244	26	2.97752809	5.26049337	0.69456281
7245	26	2.97752809	5.26049337	0.69456281
7246	26	2.97752809	5.266720268	0.688335912
7247	26	2.97752809	5.266720268	0.688335912
7248	26	2.921348315	5.164579777	0.678116853
7249	26	2.921348315	5.184376045	0.658320585
7250	26	2.91011236	5.172475621	0.647749098
7251	26	2.876404494	5.133383545	0.619425444
7252	26	2.876404494	5.133383545	0.619425444
7253	26	2.865168539	5.114722666	0.615614413
7254	26	2.865168539	5.088839901	0.641497178
7255	25	2.865168539	5.087986183	0.642350896
7256	25	2.91011236	5.160277873	0.659946846
7257	25	2.91011236	5.186693202	0.633531517
7258	25	2.91011236	5.161964249	0.65826047
7259	25	2.91011236	5.162385646	0.657839073
7260	26	2.921348315	5.173446423	0.669250206
7261	26	2.921348315	5.154403357	0.688293272
7262	26	2.898876404	5.125044688	0.672708121
7263	26	2.91011236	5.115119009	0.70510571
7264	26	2.898876404	5.10491768	0.692835129
7265	26	2.898876404	5.084605344	0.713147465
7266	26	2.921348315	5.132622973	0.710073657
7267	26	2.91011236	5.095231403	0.724993316
7268	26	2.898876404	5.078082829	0.71966998
7269	26	2.865168539	5.027827315	0.702509764
7270	25	2.842696629	4.999954661	0.685438598
7271	25	2.842696629	4.999954661	0.685438598
7272	25	2.831460674	4.986666437	0.676254911
7273	25	2.831460674	4.987987036	0.674934312
7274	25	2.842696629	5.014423361	0.670969897
7275	25	2.842696629	5.008735108	0.676658151
7276	25	2.853932584	5.025070043	0.682795126
7277	25	2.831460674	4.949355357	0.713565991
7278	24	2.831460674	4.948458983	0.714462365
7279	24	2.831460674	4.948458983	0.714462365
7280	22	2.752808989	4.838666968	0.66695101
7281	22	2.752808989	4.838666968	0.66695101
7282	22	2.730337079	4.788938329	0.671735828
7283	22	2.719101124	4.775038255	0.663163992
7284	22	2.707865169	4.785024713	0.630705624
7285	22	2.685393258	4.758159032	0.612627485
7286	22	2.674157303	4.72027895	0.628035656
7287	22	2.674157303	4.70023696	0.648077647
7288	22	2.662921348	4.68814297	0.637699726
7289	22	2.629213483	4.649479821	0.608947145
7290	22	2.629213483	4.649479821	0.608947145
7291	23	2.640449438	4.660652439	0.620246438
7292	23	2.685393258	4.754951614	0.615834903
7293	21	2.640449438	4.716258439	0.564640437
7294	21	2.651685393	4.734274197	0.56909659
7295	23	2.707865169	4.790500052	0.625230285
7296	23	2.685393258	4.78861116	0.582175357
7297	23	2.685393258	4.787708528	0.583077989
7298	23	2.685393258	4.767295856	0.603490661
7299	23	2.696629213	4.76196866	0.631289767
7300	23	2.696629213	4.76196866	0.631289767
7301	23	2.685393258	4.724462218	0.646324299
7302	23	2.651685393	4.662874214	0.640496573
7303	23	2.651685393	4.667116535	0.636254252
7304	23	2.651685393	4.667116535	0.636254252
7305	23	2.651685393	4.667116535	0.636254252
7306	23	2.651685393	4.667116535	0.636254252
7307	21	2.460674157	4.43180611	0.489542204
7308	22	2.449438202	4.386553122	0.512323283
7309	22	2.460674157	4.40025907	0.521089244
7310	22	2.460674157	4.40025907	0.521089244
7311	22	2.460674157	4.40025907	0.521089244
7312	22	2.471910112	4.413956387	0.529863838
7313	22	2.471910112	4.413956387	0.529863838
7314	22	2.471910112	4.413956387	0.529863838
7315	22	2.471910112	4.413956387	0.529863838
7316	22	2.438202247	4.399148637	0.477255858
7317	21	2.426966292	4.392713739	0.461218846
7318	21	2.438202247	4.404464947	0.471939548
7319	21	2.426966292	4.34827909	0.505653495
7320	19	2.337078652	4.257925203	0.416232101
7321	19	2.314606742	4.224876844	0.404336639
7322	19	2.303370787	4.20607911	0.400662463
7323	19	2.325842697	4.260390769	0.391294624
7324	19	2.337078652	4.2746504	0.399506904
7325	19	2.325842697	4.237195393	0.41449
7326	19	2.337078652	4.256442453	0.417714851
7327	19	2.325842697	4.242649257	0.409036136
7328	19	2.337078652	4.253473512	0.420683792
7329	19	2.337078652	4.253473512	0.420683792
7330	19	2.359550562	4.308015754	0.41108537
7331	19	2.370786517	4.318343055	0.423229978
7332	19	2.370786517	4.318343055	0.423229978
7333	20	2.382022472	4.329639236	0.434405708
7334	20	2.314606742	4.230829106	0.398384377
7335	20	2.325842697	4.250061433	0.40162396
7336	20	2.314606742	4.233798314	0.395415169
7337	19	2.292134831	4.206180192	0.378089471
7338	19	2.292134831	4.206180192	0.378089471
7339	18	2.202247191	4.107833868	0.296660514
7340	18	2.202247191	4.107833868	0.296660514
7341	18	2.213483146	4.11821909	0.308747202
7342	18	2.224719101	4.132581861	0.316856341
7343	18	2.179775281	4.062506431	0.297044131
7344	18	2.179775281	4.043762863	0.315787699
7345	18	2.179775281	4.043762863	0.315787699
7346	18	2.179775281	4.043762863	0.315787699
7347	18	2.179775281	4.072059359	0.287491203
7348	18	2.202247191	4.117768285	0.286726098
7349	18	2.235955056	4.177968386	0.293941726
7350	18	2.235955056	4.177968386	0.293941726
7351	18	2.235955056	4.177968386	0.293941726
7352	18	2.235955056	4.153379002	0.31853111
7353	17	2.247191011	4.190307663	0.304074359
7354	17	2.235955056	4.177968386	0.293941726
7355	17	2.213483146	4.148863338	0.278102954
7356	16	2.157303371	4.023497783	0.291108959
7357	16	2.134831461	3.998121003	0.271541918
7358	16	2.123595506	3.98006254	0.267128471
7359	16	2.112359551	3.95991966	0.264799441
7360	16	2.112359551	3.95991966	0.264799441
7361	16	2.112359551	3.938738314	0.285980787
7362	16	2.134831461	3.979694346	0.289968575
7363	16	2.157303371	4.038187278	0.276419464
7364	16	2.146067416	4.00086227	0.291272561
7365	16	2.146067416	4.023745508	0.268389323
7366	15	2.146067416	4.04984583	0.242289001
7367	16	2.157303371	4.061255408	0.253351333
7368	15	2.168539326	4.10527439	0.231804261
7369	15	2.168539326	4.10527439	0.231804261
7370	15	2.191011236	4.154821207	0.227201265
7371	15	2.179775281	4.134229174	0.225321388
7372	15	2.202247191	4.190217662	0.21427672
7373	15	2.213483146	4.228146989	0.198819303
7374	15	2.224719101	4.238572995	0.210865207
7375	15	2.224719101	4.238572995	0.210865207
7376	15	2.213483146	4.22248641	0.204479882
7377	15	2.224719101	4.260600881	0.188837322
7378	15	2.224719101	4.260600881	0.188837322
7379	15	2.202247191	4.221478767	0.183015615
7380	15	2.224719101	4.249851214	0.199586988
7381	15	2.213483146	4.235669779	0.191296513
7382	15	2.213483146	4.235669779	0.191296513
7383	15	2.213483146	4.235669779	0.191296513
7384	15	2.213483146	4.235669779	0.191296513
7385	15	2.202247191	4.217715367	0.186779015
7386	15	2.213483146	4.237077189	0.189889103
7387	15	2.235955056	4.277083349	0.194826763
7388	15	2.224719101	4.239044181	0.210394021
7389	15	2.235955056	4.277083349	0.194826763
7390	14	2.224719101	4.265722012	0.183716191
7391	14	2.224719101	4.293890995	0.155547207
7392	14	2.213483146	4.282984825	0.143981467
7393	14	2.235955056	4.355993454	0.115916658
7394	14	2.235955056	4.355993454	0.115916658
7395	14	2.235955056	4.355993454	0.115916658
7396	14	2.224719101	4.317604564	0.131833638
7397	14	2.179775281	4.255270912	0.10427965
7398	15	2.213483146	4.307147984	0.119818308
7399	16	2.235955056	4.343872552	0.12803756
7400	16	2.213483146	4.278394031	0.148572261
7401	16	2.224719101	4.30030207	0.149136133
7402	16	2.224719101	4.30030207	0.149136133
7403	16	2.213483146	4.262708403	0.164257889
7404	16	2.191011236	4.214325983	0.167696489
7405	16	2.179775281	4.192124875	0.167425686
7406	16	2.179775281	4.192124875	0.167425686
7407	16	2.168539326	4.199045509	0.138033143
7408	16	2.157303371	4.161305927	0.153300814
7409	16	2.179775281	4.194952452	0.164598109
7410	16	2.191011236	4.217138258	0.164884214
7411	16	2.202247191	4.234128782	0.1703656
7412	16	2.213483146	4.245968152	0.18099814
7413	16	2.168539326	4.175067708	0.162010944
7414	16	2.168539326	4.16082832	0.176250331
7415	16	2.191011236	4.207748759	0.174273713
7416	16	2.191011236	4.207748759	0.174273713
7417	16	2.202247191	4.225235166	0.179259216
7418	16	2.213483146	4.260391555	0.166574737
7419	16	2.213483146	4.260391555	0.166574737
7420	16	2.213483146	4.260391555	0.166574737
7421	16	2.213483146	4.260391555	0.166574737
7422	16	2.224719101	4.297099012	0.152339191
7423	16	2.235955056	4.333944486	0.137965626
7424	16	2.247191011	4.351169257	0.143212766
7425	16	2.258426966	4.368821707	0.148032225
7426	16	2.258426966	4.368821707	0.148032225
7427	16	2.258426966	4.394744204	0.122109729
7428	16	2.258426966	4.394744204	0.122109729
7429	16	2.269662921	4.412294835	0.127031007
7430	16	2.258426966	4.400511383	0.11634255
7431	16	2.269662921	4.423779941	0.115545901
7432	16	2.292134831	4.465304607	0.118965056
7433	16	2.303370787	4.479247365	0.127494208
7434	15	2.258426966	4.423864775	0.092989157
7435	15	2.258426966	4.423864775	0.092989157
7436	15	2.202247191	4.35874883	0.045745552
7437	15	2.179775281	4.308096425	0.051454137
7438	15	2.202247191	4.36314505	0.041349332
7439	15	2.224719101	4.385868608	0.063569595
7440	15	2.235955056	4.396344597	0.075565515
7441	15	2.247191011	4.433022396	0.061359626
7442	15	2.303370787	4.480555427	0.126186146
7443	15	2.325842697	4.52012154	0.131563853
7444	15	2.314606742	4.496663973	0.13254951
7445	15	2.359550562	4.628869295	0.090231828
7446	15	2.337078652	4.580614313	0.093542991
7447	15	2.348314607	4.603729312	0.092899902
7448	15	2.359550562	4.627195909	0.091905215
7449	16	2.382022472	4.652285466	0.111759478
7450	16	2.382022472	4.652285466	0.111759478
7451	16	2.337078652	4.563203826	0.110953478
7452	16	2.359550562	4.585805061	0.133296063
7453	16	2.382022472	4.607534446	0.156510497
7454	16	2.382022472	4.619442462	0.144602482
7455	16	2.393258427	4.655612262	0.130904592
7456	16	2.415730337	4.703608582	0.127852092
7457	16	2.393258427	4.644257812	0.142259042
7458	16	2.359550562	4.585378738	0.133722385
7459	15	2.348314607	4.574080505	0.122548709
7460	15	2.337078652	4.556372438	0.117784865
7461	15	2.314606742	4.533323888	0.095889595
7462	15	2.325842697	4.544208981	0.107476412
7463	15	2.325842697	4.544208981	0.107476412
7464	15	2.314606742	4.50837528	0.120838203
7465	15	2.314606742	4.50837528	0.120838203
7466	14	2.314606742	4.532896117	0.096317366
7467	14	2.303370787	4.520722622	0.086018951
7468	14	2.325842697	4.550616691	0.101068702
7469	13	2.325842697	4.557431303	0.09425409
7470	13	2.314606742	4.539304049	0.089909434
7471	11	2.303370787	4.509996847	0.096744726
7472	11	2.325842697	4.569730037	0.081955357
7473	11	2.314606742	4.557571995	0.071641488
7474	11	2.314606742	4.557571995	0.071641488
7475	10	2.303370787	4.547947067	0.058794506
7476	10	2.303370787	4.547947067	0.058794506
7477	10	2.314606742	4.567703654	0.061509829
7478	10	2.314606742	4.556725624	0.072487859
7479	10	2.325842697	4.59203458	0.059650813
7480	11	2.303370787	4.597708927	0.009032646
7481	11	2.292134831	4.578101401	0.006168262
7482	11	2.303370787	4.590666373	0.0160752
7483	11	2.314606742	4.603225914	0.02598757
7484	11	2.325842697	4.620747768	0.030937625
7485	11	2.337078652	4.646070203	0.0280871
7486	11	2.325842697	4.611216789	0.040468604
7487	11	2.292134831	4.529850281	0.054419382
7488	11	2.292134831	4.515810988	0.068458675
7489	12	2.337078652	4.590743408	0.083413896
7490	12	2.325842697	4.586164205	0.065521189
7491	11	2.325842697	4.601228856	0.050456537
7492	12	2.325842697	4.592453311	0.059232083
7493	12	2.337078652	4.619198378	0.054958926
7494	12	2.325842697	4.592453311	0.059232083
7495	12	2.337078652	4.626671382	0.047485921
7496	12	2.348314607	4.638801342	0.057827871
7497	12	2.348314607	4.623002406	0.073626808
7498	12	2.314606742	4.590334972	0.038878511
7499	12	2.370786517	4.677902376	0.063670658
7500	12	2.359550562	4.635133535	0.083967588
7501	12	2.370786517	4.685294675	0.056278359
7502	12	2.382022472	4.719023521	0.045021423
7503	12	2.382022472	4.719023521	0.045021423
7504	12	2.382022472	4.719023521	0.045021423
7505	12	2.393258427	4.739221702	0.047295152
7506	12	2.382022472	4.719023521	0.045021423
7507	12	2.359550562	4.665376575	0.053724549
7508	12	2.370786517	4.699193874	0.04237916
7509	12	2.370786517	4.699193874	0.04237916
7510	12	2.359550562	4.688718	0.030383124
7511	12	2.303370787	4.618298148	-0.011556575
7512	12	2.314606742	4.64513804	-0.015924557
7513	12	2.359550562	4.688718	0.030383124
7514	13	2.359550562	4.680554758	0.038546366
7515	13	2.359550562	4.677281411	0.041819713
7516	13	2.370786517	4.695930949	0.045642085
7517	13	2.337078652	4.639484699	0.034672604
7518	13	2.359550562	4.669488621	0.049612502
7519	13	2.393258427	4.735578105	0.050938749
7520	13	2.382022472	4.723486152	0.040558792
7521	13	2.393258427	4.756953993	0.029562861
7522	13	2.404494382	4.790607957	0.018380807
7523	13	2.404494382	4.790607957	0.018380807
7524	13	2.460674157	4.894177932	0.027170382
7525	13	2.460674157	4.886757044	0.034591271
7526	13	2.483146067	4.933770538	0.032521597
7527	13	2.471910112	4.923300267	0.020519957
7528	13	2.438202247	4.873226022	0.003178473
7529	13	2.438202247	4.873226022	0.003178473
7530	13	2.438202247	4.88178513	-0.005380635
